rank	feature_id	feature_type	gene_name	product	case_present	case_total	case_frequency	control_present	control_total	control_frequency	enriched_in	beta	odds_ratio	odds_ratio_ci95_lower	odds_ratio_ci95_upper	odds_ratio_ci95	pyseer_pvalue	q_value	priority_score	annotation_source	notes	display_name	display_label	display_product	interpretation_note	annotation_evidence	reference_locus_tag	reference_gene	reference_product	reference_location	reference_match_type	reference_identity	reference_coverage	annotation_confidence	annotation_note	cluster_member_ids
74	group_8125	gene_presence_absence	group_8125	Bacteriophage protein	36	50	0.7200	5	50	0.1000	Cases	3.14	20.8245	7.11573	60.9436	7.116-60.94	4.09e-11		17.7685	Panaroo/Bakta+GenBank		group_8125	group_8125 | KPN_RS00065 | none confidence	DUF2541 family protein	No confident reference gene assignment; report the stable Panaroo cluster ID.	identity=37.32; coverage=8.16	KPN_RS00065		DUF2541 family protein	complement(12822..13226)	nucleotide_similarity	37.32	8.16	none	matched_representative_sequence=group_8125	AEOABF_03050;AHHNMN_02850;AHNHFK_04853;ANNNIK_04493;BEDDGA_03733;BGGBBI_04882;BLCKKP_03355;CHCLDJ_03796;CPJPGI_03175;DGLKOJ_04963;EKPLKB_03118;EOIIEI_04318;FIIMIJ_03075;FMDNFB_04851;FPBJNE_03642;FPPMFH_02772;GCNAEO_03960;GOALEL_04752;HBAILA_04472;HBKCOO_03429;IBBJOJ_03634;IECKKB_03656;JGNJAB_03373;JJNMLC_03258;JMFOKH_04762;KKELHE_03266;KNNKAF_03818;LBJLPI_03970;LEGHFF_03904;LGDJCA_04430
75	group_8111	gene_presence_absence	group_8111	NTP pyrophosphohydrolase	36	50	0.7200	5	50	0.1000	Cases	3.14	20.8245	7.11573	60.9436	7.116-60.94	4.09e-11		17.7685	Panaroo/Bakta+GenBank		group_8111	group_8111 | KPN_RS12745 | none confidence	YebG family protein	No confident reference gene assignment; report the stable Panaroo cluster ID.	identity=32.34; coverage=9.80	KPN_RS12745		YebG family protein	complement(2586908..2587255)	nucleotide_similarity	32.34	9.80	none	matched_representative_sequence=20_refound_376	20_refound_376;26_refound_468;30_refound_527;36_refound_605;39_refound_647;45_refound_706;AEOABF_05490;AHHNMN_05351;AHNHFK_05583;ANNNIK_05354;BEDDGA_05661;BLCKKP_05599;CHCLDJ_05447;DGLKOJ_05471;EKPLKB_05317;EOIIEI_05303;FIIMIJ_05617;FMDNFB_05473;FPBJNE_05350;GOALEL_05318;HBAILA_05633;HBKCOO_05457;IBBJOJ_05443;JGNJAB_05486;JJNMLC_05390;JMFOKH_05443;KKELHE_05575;KNNKAF_05317;LBJLPI_05315;LEGHFF_05366
76	group_8002	gene_presence_absence	yeiP	elongation factor P-like protein YeiP	36	50	0.7200	5	50	0.1000	Cases	3.14	20.8245	7.11573	60.9436	7.116-60.94	4.09e-11		17.7685	Panaroo/Bakta+GenBank		yeiP	group_8002 | KPN_RS13995 | none confidence	elongation factor P-like protein YeiP	Displayed from Panaroo/Bakta annotation; no stronger GenBank rescue available.	identity=20.55; coverage=8.06	KPN_RS13995	yeiP	elongation factor P-like protein YeiP	2857630..2858202	nucleotide_similarity	20.55	8.06	none	matched_representative_sequence=group_8002	AEOABF_05496;AHHNMN_05345;AHNHFK_05589;ANNNIK_05348;BEDDGA_05655;BGGBBI_05094;BLCKKP_05605;CHCLDJ_05453;CPJPGI_05645;DGLKOJ_05477;EKPLKB_05323;EOIIEI_05309;FIIMIJ_05623;FMDNFB_05467;FPBJNE_05356;FPPMFH_05335;GCNAEO_02630;GOALEL_05312;HBAILA_05627;HBKCOO_05463;IBBJOJ_05449;IECKKB_05450;JGNJAB_05492;JJNMLC_05396;JMFOKH_05437;KKELHE_05569;KNNKAF_05323;LBJLPI_05309;LEGHFF_05360;LGDJCA_05301
77	group_7925	gene_presence_absence	rpsT	30S ribosomal protein S20	36	50	0.7200	5	50	0.1000	Cases	3.14	20.8245	7.11573	60.9436	7.116-60.94	4.09e-11		17.7685	Panaroo/Bakta+GenBank		rpsT	group_7925 | KPN_RS00095 | none confidence	30S ribosomal protein S20	Displayed from Panaroo/Bakta annotation; no stronger GenBank rescue available.	identity=46.32; coverage=4.55	KPN_RS00095	rpsT	30S ribosomal protein S20	complement(19173..19436)	nucleotide_similarity	46.32	4.55	none	matched_representative_sequence=group_7925	AEOABF_05503;AHHNMN_05338;AHNHFK_05697;ANNNIK_05341;BEDDGA_05732;BGGBBI_05087;BLCKKP_05746;CHCLDJ_05460;CPJPGI_05811;DGLKOJ_05484;EKPLKB_05330;EOIIEI_05316;FIIMIJ_05629;FMDNFB_05460;FPBJNE_05363;FPPMFH_05342;GCNAEO_02623;GOALEL_05305;HBAILA_05620;HBKCOO_05470;IBBJOJ_05540;IECKKB_05457;JGNJAB_05618;JJNMLC_05403;JMFOKH_05562;KKELHE_05562;KNNKAF_05330;LBJLPI_05302;LEGHFF_05353;LGDJCA_05294
78	group_7317	gene_presence_absence	lspA	signal peptidase II	36	50	0.7200	5	50	0.1000	Cases	3.14	20.8245	7.11573	60.9436	7.116-60.94	4.09e-11		17.7685	Panaroo/Bakta+GenBank		lspA	group_7317 | KPN_RS00110 | none confidence	signal peptidase II	Displayed from Panaroo/Bakta annotation; no stronger GenBank rescue available.	identity=35.61; coverage=4.12	KPN_RS00110	lspA	signal peptidase II	23564..24064	nucleotide_similarity	35.61	4.12	none	matched_representative_sequence=group_7317	73_refound_1099_pseudo;75_refound_1132_pseudo;91_refound_1354_pseudo;AEOABF_05423;AHHNMN_02816;AHNHFK_05465;ANNNIK_04528;BEDDGA_03768;BGGBBI_04869;BLCKKP_03390;CHCLDJ_03831;CPJPGI_03140;DGLKOJ_04928;EKPLKB_03084;EOIIEI_04284;FIIMIJ_05498;FPBJNE_03608;FPPMFH_02738;GCNAEO_05360;GOALEL_04718;HBAILA_04437;HBKCOO_03463;IBBJOJ_05391;IECKKB_05373;JGNJAB_03339;JJNMLC_03293;JMFOKH_04727;KKELHE_03231;KNNKAF_03852;LEGHFF_03870
79	group_7262	gene_presence_absence	group_7262	Cyanophage baseplate Pam3 plug gp18 domain-containing protein	36	50	0.7200	5	50	0.1000	Cases	3.14	20.8245	7.11573	60.9436	7.116-60.94	4.09e-11		17.7685	Panaroo/Bakta+GenBank		group_7262	group_7262 | KPN_RS07300 | none confidence	MetQ/NlpA family ABC transportersubstrate-binding protein	No confident reference gene assignment; report the stable Panaroo cluster ID.	identity=23.78; coverage=4.95	KPN_RS07300		MetQ/NlpA family ABC transportersubstrate-binding protein	1528311..1529117	nucleotide_similarity	23.78	4.95	none	matched_representative_sequence=group_7262	AEOABF_05493;AHHNMN_05348;AHNHFK_05586;ANNNIK_05351;BEDDGA_05658;BGGBBI_05097;BLCKKP_05602;CHCLDJ_05450;CPJPGI_05642;DGLKOJ_05474;EKPLKB_05320;EOIIEI_05306;FIIMIJ_05620;FMDNFB_05470;FPBJNE_05353;FPPMFH_05332;GCNAEO_02633;GOALEL_05315;HBAILA_05630;HBKCOO_05460;IBBJOJ_05446;IECKKB_05447;JGNJAB_05489;JJNMLC_05393;JMFOKH_05440;KKELHE_05572;KNNKAF_05320;LBJLPI_05312;LEGHFF_05363;LGDJCA_05304
80	group_7219	gene_presence_absence	group_7219	DUF2541 family protein	36	50	0.7200	5	50	0.1000	Cases	3.14	20.8245	7.11573	60.9436	7.116-60.94	4.09e-11		17.7685	Panaroo/Bakta+GenBank		group_7219	group_7219 | KPN_RS00065 | none confidence	DUF2541 family protein	No confident reference gene assignment; report the stable Panaroo cluster ID.	identity=43.15; coverage=3.00	KPN_RS00065		DUF2541 family protein	complement(12822..13226)	nucleotide_similarity	43.15	3.00	none	matched_representative_sequence=20_refound_372	20_refound_372;AEOABF_05114;AHHNMN_04798;AHNHFK_05367;BEDDGA_05319;BLCKKP_05117;CBCBPB_05220;CHCLDJ_04972;CPJPGI_05038;DGLKOJ_05109;EKPLKB_03527;EOIIEI_05392;FIIMIJ_04947;FMDNFB_04661;FPBJNE_02810;FPPMFH_05395;GCNAEO_04948;GOALEL_04959;HBAILA_04949;HBKCOO_04853;IBBJOJ_04994;IECKKB_05000;JGNJAB_04995;JJNMLC_04692;JMFOKH_02491;KKELHE_05050;KNNKAF_04869;LEGHFF_02426;LGDJCA_02377;MDEGCH_04964
81	group_7202	gene_presence_absence	group_7202	ATP-grasp fold amidoligase family protein	36	50	0.7200	5	50	0.1000	Cases	3.14	20.8245	7.11573	60.9436	7.116-60.94	4.09e-11		17.7685	Panaroo/Bakta+GenBank		group_7202	group_7202 | KPN_RS11145 | none confidence	ATP-grasp fold amidoligase family protein	No confident reference gene assignment; report the stable Panaroo cluster ID.	identity=26.71; coverage=4.76	KPN_RS11145		ATP-grasp fold amidoligase family protein	complement(2266264..>2266959)	nucleotide_similarity	26.71	4.76	none	matched_representative_sequence=18_refound_345	18_refound_345;23_refound_427;25_refound_459;26_refound_467;28_refound_502;37_refound_617;43_refound_687;44_refound_696;45_refound_705;49_refound_757;62_refound_929;63_refound_947;64_refound_965;65_refound_977;66_refound_990;67_refound_1001;80_refound_1199;91_refound_1351;97_refound_1443;AHNHFK_04841;ANNNIK_04505;BEDDGA_03745;BLCKKP_03367;CHCLDJ_03808;CPJPGI_03163;DGLKOJ_04951;FIIMIJ_03063;FMDNFB_04839;GCNAEO_03948;HBAILA_04460
82	group_7153	gene_presence_absence	yfaU	Rz1 lytic protein	36	50	0.7200	5	50	0.1000	Cases	3.14	20.8245	7.11573	60.9436	7.116-60.94	4.09e-11		17.7685	Panaroo/Bakta+GenBank		yfaU	group_7153 | KPN_RS14230 | none confidence	2-keto-3-deoxy-L-rhamnonate aldolase	Displayed from Panaroo/Bakta annotation; no stronger GenBank rescue available.	identity=21.99; coverage=5.25	KPN_RS14230	yfaU	2-keto-3-deoxy-L-rhamnonate aldolase	complement(2917878..2918681)	nucleotide_similarity	21.99	5.25	none	matched_representative_sequence=group_7153	AEOABF_05409;AHHNMN_02830;AHNHFK_05479;ANNNIK_04514;BEDDGA_03754;BGGBBI_04855;BLCKKP_03376;CHCLDJ_03817;CPJPGI_03154;DGLKOJ_04942;EKPLKB_03098;EOIIEI_04298;FIIMIJ_05484;FMDNFB_05367;FPBJNE_03622;FPPMFH_02752;GCNAEO_05374;GOALEL_04732;HBAILA_04451;HBKCOO_03449;IBBJOJ_05377;IECKKB_05387;JGNJAB_03353;JJNMLC_03279;JMFOKH_04741;KKELHE_03245;KNNKAF_03838;LBJLPI_03990;LEGHFF_03884;LGDJCA_04409
83	group_7126	gene_presence_absence	group_7126	hypothetical protein	36	50	0.7200	5	50	0.1000	Cases	3.14	20.8245	7.11573	60.9436	7.116-60.94	4.09e-11		17.7685	Panaroo/Bakta+GenBank		group_7126	group_7126 | KPN_RS11490 | none confidence	hypothetical protein	No confident reference gene assignment; report the stable Panaroo cluster ID.	identity=39.18; coverage=8.20	KPN_RS11490		hypothetical protein	complement(2336344..2336502)	nucleotide_similarity	39.18	8.20	none	matched_representative_sequence=80_refound_1200	80_refound_1200;AEOABF_05113;AHHNMN_04797;AHNHFK_05368;BEDDGA_05318;BGGBBI_04701;BLCKKP_05116;CBCBPB_05219;CHCLDJ_04973;CPJPGI_05039;DGLKOJ_05110;EKPLKB_03528;FIIMIJ_04946;FMDNFB_04662;FPBJNE_02809;FPPMFH_05396;GCNAEO_04947;GOALEL_04960;HBAILA_04950;HBKCOO_04852;IBBJOJ_04995;IECKKB_05001;JGNJAB_04994;JJNMLC_04693;JMFOKH_02492;KKELHE_05051;KNNKAF_04868;LEGHFF_02425;LGDJCA_02376;MDEGCH_04963
84	group_7065	gene_presence_absence	fkpB	Lipoprotein	36	50	0.7200	5	50	0.1000	Cases	3.14	20.8245	7.11573	60.9436	7.116-60.94	4.09e-11		17.7685	Panaroo/Bakta+GenBank		fkpB	group_7065 | KPN_RS00115 | none confidence	FKBP-type peptidyl-prolyl cis-trans isomerase	Displayed from Panaroo/Bakta annotation; no stronger GenBank rescue available.	identity=37.37; coverage=2.92	KPN_RS00115	fkpB	FKBP-type peptidyl-prolyl cis-trans isomerase	24180..24629	nucleotide_similarity	37.37	2.92	none	matched_representative_sequence=group_7065	AEOABF_05495;AHHNMN_05346;AHNHFK_05588;ANNNIK_05349;BEDDGA_05656;BGGBBI_05095;BLCKKP_05604;CHCLDJ_05452;CPJPGI_05644;DGLKOJ_05476;EKPLKB_05322;EOIIEI_05308;FIIMIJ_05622;FMDNFB_05468;FPBJNE_05355;FPPMFH_05334;GCNAEO_02631;GOALEL_05313;HBAILA_05628;HBKCOO_05462;IBBJOJ_05448;IECKKB_05449;JGNJAB_05491;JJNMLC_05395;JMFOKH_05438;KKELHE_05570;KNNKAF_05322;LBJLPI_05310;LEGHFF_05361;LGDJCA_05302
85	grlR	gene_presence_absence	rpsT	Negative regulator GrlR	36	50	0.7200	5	50	0.1000	Cases	3.14	20.8245	7.11573	60.9436	7.116-60.94	4.09e-11		17.7685	Panaroo/Bakta+GenBank		rpsT	grlR | KPN_RS00095 | none confidence	30S ribosomal protein S20	Displayed from Panaroo/Bakta annotation; no stronger GenBank rescue available.	identity=42.83; coverage=1.96	KPN_RS00095	rpsT	30S ribosomal protein S20	complement(19173..19436)	nucleotide_similarity	42.83	1.96	none	matched_representative_sequence=grlR	AEOABF_05410;AHHNMN_02829;AHNHFK_05478;ANNNIK_04515;BEDDGA_03755;BGGBBI_04856;BLCKKP_03377;CHCLDJ_03818;CPJPGI_03153;DGLKOJ_04941;EKPLKB_03097;EOIIEI_04297;FIIMIJ_05485;FMDNFB_05368;FPBJNE_03621;FPPMFH_02751;GCNAEO_05373;GOALEL_04731;HBAILA_04450;HBKCOO_03450;IBBJOJ_05378;IECKKB_05386;JGNJAB_03352;JJNMLC_03280;JMFOKH_04740;KKELHE_03244;KNNKAF_03839;LBJLPI_03991;LEGHFF_03883;LGDJCA_04408
86	group_6679	gene_presence_absence	group_6679	Bacteriophage protein	36	50	0.7200	5	50	0.1000	Cases	3.14	20.8245	7.11573	60.9436	7.116-60.94	4.09e-11		17.7685	Panaroo/Bakta+GenBank		group_6679	group_6679 | KPN_RS05030 | none confidence	DUF421 domain-containing protein	No confident reference gene assignment; report the stable Panaroo cluster ID.	identity=31.10; coverage=3.99	KPN_RS05030		DUF421 domain-containing protein	1052106..1052798	nucleotide_similarity	31.10	3.99	none	matched_representative_sequence=group_6679	AEOABF_05489;AHHNMN_05352;AHNHFK_05582;ANNNIK_05355;BEDDGA_05662;BGGBBI_05100;BLCKKP_05598;CHCLDJ_05446;CPJPGI_05639;DGLKOJ_05470;EKPLKB_05316;EOIIEI_05302;FIIMIJ_05616;FMDNFB_05474;FPBJNE_05349;FPPMFH_05329;GCNAEO_02636;GOALEL_05319;HBAILA_05634;HBKCOO_05456;IBBJOJ_05442;IECKKB_05444;JGNJAB_05485;JJNMLC_05389;JMFOKH_05444;KKELHE_05576;KNNKAF_05316;LBJLPI_05316;LEGHFF_05367;LGDJCA_05308
87	group_6432	gene_presence_absence	group_6432	Maf family protein	36	50	0.7200	5	50	0.1000	Cases	3.14	20.8245	7.11573	60.9436	7.116-60.94	4.09e-11		17.7685	Panaroo/Bakta+GenBank		group_6432	group_6432 | KPN_RS05800 | none confidence	Maf family protein	No confident reference gene assignment; report the stable Panaroo cluster ID.	identity=33.62; coverage=3.12	KPN_RS05800		Maf family protein	complement(1236878..1237462)	nucleotide_similarity	33.62	3.12	none	matched_representative_sequence=group_6432	AEOABF_03049;AHHNMN_02849;AHNHFK_04852;ANNNIK_04494;BEDDGA_03734;BGGBBI_04883;BLCKKP_03356;CHCLDJ_03797;CPJPGI_03174;DGLKOJ_04962;EKPLKB_03117;EOIIEI_04317;FIIMIJ_03074;FMDNFB_04850;FPBJNE_03641;FPPMFH_02771;GCNAEO_03959;GOALEL_04751;HBAILA_04471;HBKCOO_03430;IBBJOJ_03633;IECKKB_03655;JGNJAB_03372;JJNMLC_03259;JMFOKH_04761;KKELHE_03265;KNNKAF_03819;LBJLPI_03971;LEGHFF_03903;LGDJCA_04429
88	group_6215	gene_presence_absence	lspA	Lysozyme	36	50	0.7200	5	50	0.1000	Cases	3.14	20.8245	7.11573	60.9436	7.116-60.94	4.09e-11		17.7685	Panaroo/Bakta+GenBank		lspA	group_6215 | KPN_RS00110 | none confidence	signal peptidase II	Displayed from Panaroo/Bakta annotation; no stronger GenBank rescue available.	identity=38.18; coverage=1.51	KPN_RS00110	lspA	signal peptidase II	23564..24064	nucleotide_similarity	38.18	1.51	none	matched_representative_sequence=group_6215	AEOABF_05408;AHHNMN_02831;AHNHFK_05480;ANNNIK_04513;BEDDGA_03753;BGGBBI_04854;BLCKKP_03375;CHCLDJ_03816;CPJPGI_03155;DGLKOJ_04943;EKPLKB_03099;EOIIEI_04299;FIIMIJ_05483;FMDNFB_05366;FPBJNE_03623;FPPMFH_02753;GCNAEO_05375;GOALEL_04733;HBAILA_04452;HBKCOO_03448;IBBJOJ_05376;IECKKB_05388;JGNJAB_03354;JJNMLC_03278;JMFOKH_04742;KKELHE_03246;KNNKAF_03837;LBJLPI_03989;LEGHFF_03885;LGDJCA_04410
89	group_6054	gene_presence_absence	malZ	Peptidase M41 domain-containing protein	36	50	0.7200	5	50	0.1000	Cases	3.14	20.8245	7.11573	60.9436	7.116-60.94	4.09e-11		17.7685	Panaroo/Bakta+GenBank		malZ	group_6054 | KPN_RS01840 | none confidence	maltodextrin glucosidase	Displayed from Panaroo/Bakta annotation; no stronger GenBank rescue available.	identity=23.82; coverage=2.65	KPN_RS01840	malZ	maltodextrin glucosidase	385411..387228	nucleotide_similarity	23.82	2.65	none	matched_representative_sequence=group_6054	AEOABF_05497;AHHNMN_05344;AHNHFK_05590;ANNNIK_05347;BEDDGA_05654;BGGBBI_05093;BLCKKP_05606;CHCLDJ_05454;CPJPGI_05646;DGLKOJ_05478;EKPLKB_05324;EOIIEI_05310;FIIMIJ_05624;FMDNFB_05466;FPBJNE_05357;FPPMFH_05336;GCNAEO_02629;GOALEL_05311;HBAILA_05626;HBKCOO_05464;IBBJOJ_05450;IECKKB_05451;JGNJAB_05493;JJNMLC_05397;JMFOKH_05436;KKELHE_05568;KNNKAF_05324;LBJLPI_05308;LEGHFF_05359;LGDJCA_05300
90	group_5931	gene_presence_absence	group_5931	Dit-like phage tail protein N-terminal domain-containing protein	36	50	0.7200	5	50	0.1000	Cases	3.14	20.8245	7.11573	60.9436	7.116-60.94	4.09e-11		17.7685	Panaroo/Bakta+GenBank		group_5931	group_5931 | KPN_RS23815 | none confidence	maltoporin	No confident reference gene assignment; report the stable Panaroo cluster ID.	identity=25.82; coverage=2.50	KPN_RS23815		maltoporin	4842153..4843442	nucleotide_similarity	25.82	2.50	none	matched_representative_sequence=group_5931	AEOABF_05492;AHHNMN_05349;AHNHFK_05585;ANNNIK_05352;BEDDGA_05659;BGGBBI_05098;BLCKKP_05601;CHCLDJ_05449;CPJPGI_05641;DGLKOJ_05473;EKPLKB_05319;EOIIEI_05305;FIIMIJ_05619;FMDNFB_05471;FPBJNE_05352;FPPMFH_05331;GCNAEO_02634;GOALEL_05316;HBAILA_05631;HBKCOO_05459;IBBJOJ_05445;IECKKB_05446;JGNJAB_05488;JJNMLC_05392;JMFOKH_05441;KKELHE_05573;KNNKAF_05319;LBJLPI_05313;LEGHFF_05364;LGDJCA_05305
91	group_5470	gene_presence_absence	lamG	LamG domain-containing protein	36	50	0.7200	5	50	0.1000	Cases	3.14	20.8245	7.11573	60.9436	7.116-60.94	4.09e-11		17.7685	Panaroo/Bakta+GenBank		lamG	group_5470 | KPN_RS20210 | none confidence	hydrolase	Displayed from Panaroo/Bakta annotation; no stronger GenBank rescue available.	identity=34.08; coverage=2.05	KPN_RS20210		hydrolase	4083081..4084079	nucleotide_similarity	34.08	2.05	none	matched_representative_sequence=group_5470	AEOABF_05387;AHHNMN_02306;AHNHFK_05684;ANNNIK_05733;BEDDGA_05726;BGGBBI_05289;BLCKKP_03079;CHCLDJ_03124;CPJPGI_03703;DGLKOJ_05339;EKPLKB_05194;EOIIEI_05393;FIIMIJ_01902;FMDNFB_05578;FPBJNE_05284;FPPMFH_03553;GCNAEO_02621;GOALEL_03177;HBAILA_02860;HBKCOO_05265;IBBJOJ_03031;IECKKB_02498;JGNJAB_02946;JJNMLC_01637;JMFOKH_02981;KKELHE_03229;KNNKAF_05198;LBJLPI_01589;LEGHFF_03868;LGDJCA_05202
92	group_4414	gene_presence_absence	group_4414	Bacteriophage protein	36	50	0.7200	5	50	0.1000	Cases	3.14	20.8245	7.11573	60.9436	7.116-60.94	4.09e-11		17.7685	Panaroo/Bakta+GenBank		group_4414	group_4414 | KPN_RS02240 | none confidence	YczE/YyaS/YitT family protein	No confident reference gene assignment; report the stable Panaroo cluster ID.	identity=30.28; coverage=1.76	KPN_RS02240		YczE/YyaS/YitT family protein	464445..465059	nucleotide_similarity	30.28	1.76	none	matched_representative_sequence=group_4414	AEOABF_05494;AHHNMN_05347;AHNHFK_05587;ANNNIK_05350;BEDDGA_05657;BGGBBI_05096;BLCKKP_05603;CHCLDJ_05451;CPJPGI_05643;DGLKOJ_05475;EKPLKB_05321;EOIIEI_05307;FIIMIJ_05621;FMDNFB_05469;FPBJNE_05354;FPPMFH_05333;GCNAEO_02632;GOALEL_05314;HBAILA_05629;HBKCOO_05461;IBBJOJ_05447;IECKKB_05448;JGNJAB_05490;JJNMLC_05394;JMFOKH_05439;KKELHE_05571;KNNKAF_05321;LBJLPI_05311;LEGHFF_05362;LGDJCA_05303
93	group_2508	gene_presence_absence	msyB	DUF4071 domain-containing protein	36	50	0.7200	5	50	0.1000	Cases	3.14	20.8245	7.11573	60.9436	7.116-60.94	4.09e-11		17.7685	Panaroo/Bakta+GenBank		msyB	group_2508 | KPN_RS00060 | none confidence	acidic protein MsyB	Displayed from Panaroo/Bakta annotation; no stronger GenBank rescue available.	identity=29.27; coverage=0.71	KPN_RS00060	msyB	acidic protein MsyB	complement(12045..12794)	nucleotide_similarity	29.27	0.71	none	matched_representative_sequence=group_2508	AEOABF_05122;AHHNMN_04806;AHNHFK_05565;ANNNIK_05664;BEDDGA_05328;BGGBBI_05320;BLCKKP_05125;CHCLDJ_04963;CPJPGI_05030;DGLKOJ_05100;EKPLKB_03519;EOIIEI_05320;FIIMIJ_04956;FMDNFB_04653;FPBJNE_02818;FPPMFH_05322;GCNAEO_04957;GOALEL_04951;HBAILA_04940;HBKCOO_04861;IBBJOJ_04986;IECKKB_04992;JGNJAB_05004;JJNMLC_04684;JMFOKH_02482;KKELHE_05042;KNNKAF_04877;LEGHFF_02434;LGDJCA_02385;MDEGCH_05334
94	group_617	gene_presence_absence	group_617	peptidoglycan lytic exotransglycosylase	36	50	0.7200	5	50	0.1000	Cases	3.14	20.8245	7.11573	60.9436	7.116-60.94	4.09e-11		17.7685	Panaroo/Bakta+GenBank		KPN_RS19295-like (group_617)	group_617 | KPN_RS19295 | low confidence	type 1 glutamine amidotransferasedomain-containing protein	Low-confidence locus-level GenBank rescue.	identity=99.63; coverage=59.03	KPN_RS19295		type 1 glutamine amidotransferasedomain-containing protein	3922434..3922970	nucleotide_similarity	99.63	59.03	low	matched_representative_sequence=group_6173	AEOABF_05491;AHHNMN_05350;AHNHFK_05584;ANNNIK_05353;BEDDGA_05660;BGGBBI_05099;BLCKKP_05600;CHCLDJ_05448;CPJPGI_05640;DGLKOJ_05472;EKPLKB_05318;EOIIEI_05304;FIIMIJ_05618;FMDNFB_05472;FPBJNE_05351;FPPMFH_05330;GCNAEO_02635;GOALEL_05317;HBAILA_05632;HBKCOO_05458;IBBJOJ_05444;IECKKB_05445;JGNJAB_05487;JJNMLC_05391;JMFOKH_05442;KKELHE_05574;KNNKAF_05318;LBJLPI_05314;LEGHFF_05365;LGDJCA_05306
95	group_8737	gene_presence_absence	group_8737	hypothetical protein;Protein kinase domain-containing protein	0	50	0.0000	22	50	0.4400	Controls	-4.38	0.0125413	0.000732834	0.214623	0.0007328-0.2146	3.78e-09		17.7397	Panaroo/Bakta+GenBank		group_8737	group_8737 | KPN_RS00035 | none confidence	alanine/glycine:cation symporter family protein	No confident reference gene assignment; report the stable Panaroo cluster ID.	identity=28.66; coverage=0.60	KPN_RS00035		alanine/glycine:cation symporter family protein	complement(6630..8060)	nucleotide_similarity	28.66	0.60	none	matched_representative_sequence=group_8737	BHONMK_05068;DDIAJH_04909;DDIAJH_04910;DFFAJH_05012;EANECB_04728;EDGMEC_04868;EMKGNF_05060;FCNFGC_04996;FIDANP_04768;HFMEMF_05231;HGIJOB_04963;IKNKDK_04690;JEGCDC_04910;KAFEBA_05032;KKNIEC_04647;KLPANJ_05117;KPDGKM_05038;MBNFKH_04003;MJEKEA_04269;OCFBPG_04449;OCGJJJ_04836;OCGJJJ_04837;PKAHKO_05159;PMCEMD_04520
96	group_8416	gene_presence_absence	group_8416	hypothetical protein;Transmembrane protein	0	50	0.0000	22	50	0.4400	Controls	-4.38	0.0125413	0.000732834	0.214623	0.0007328-0.2146	3.78e-09		17.7397	Panaroo/Bakta+GenBank		group_8416	group_8416 | KPN_RS32305 | none confidence	DUF2575 domain-containing protein	No confident reference gene assignment; report the stable Panaroo cluster ID.	identity=40.07; coverage=1.78	KPN_RS32305		DUF2575 domain-containing protein	<19553..19758	nucleotide_similarity	40.07	1.78	none	matched_representative_sequence=89_refound_1324	89_refound_1324;ACMLHL_05060;BEDOHD_04968;CNHCKF_04570;DDIAJH_04505;EANECB_05412;EDGMEC_05041;FIDANP_05191;FLEPEF_05666;HFMEMF_05130;IKNKDK_05201;JEGCDC_05323;JKABKE_05306;KAFEBA_04792;KKNIEC_05194;KLPANJ_05032;KPDGKM_05288;MBNFKH_05428;MJEKEA_04860;OHBKLB_04705;PKAHKO_05252;PMCEMD_05166
97	group_7452	gene_presence_absence	group_7452	XRE family transcriptional regulator	0	50	0.0000	22	50	0.4400	Controls	-4.38	0.0125413	0.000732834	0.214623	0.0007328-0.2146	3.78e-09		17.7397	Panaroo/Bakta+GenBank		group_7452	group_7452 | KPN_RS00025 | none confidence	hypothetical protein	No confident reference gene assignment; report the stable Panaroo cluster ID.	identity=35.91; coverage=3.00	KPN_RS00025		hypothetical protein	5332..5710	nucleotide_similarity	35.91	3.00	none	matched_representative_sequence=group_7452	AIJMHO_04703;BMDOOG_04781;CCKLPP_04854;CEPDLH_04532;EANECB_05375;EDGMEC_05418;FFLFOK_04596;FLEPEF_04840;HABJKE_04696;HFMEMF_05224;JEGCDC_05406;KAFEBA_05298;KKNIEC_05253;KLPANJ_05469;KPDGKM_05424;LBJLPI_04354;MBNFKH_05127;MJEKEA_05299;OCFBPG_05240;OHBKLB_04273;PKAHKO_05127;PMCEMD_05181
98	group_2083	gene_presence_absence	group_2083	MPN domain-containing protein	0	50	0.0000	22	50	0.4400	Controls	-4.38	0.0125413	0.000732834	0.214623	0.0007328-0.2146	3.78e-09		17.7397	Panaroo/Bakta+GenBank		group_2083	group_2083 | KPN_RS01710 | none confidence	isochorismatase family protein	No confident reference gene assignment; report the stable Panaroo cluster ID.	identity=37.80; coverage=3.56	KPN_RS01710		isochorismatase family protein	359394..359906	nucleotide_similarity	37.80	3.56	none	matched_representative_sequence=group_2083	AIJMHO_04704;BMDOOG_04782;CCKLPP_04853;CEPDLH_04533;EANECB_05374;EDGMEC_05417;FFLFOK_04597;FLEPEF_04839;HABJKE_04697;HFMEMF_05223;JEGCDC_05405;KAFEBA_05297;KKNIEC_05254;KLPANJ_05468;KPDGKM_05425;LBJLPI_04355;MBNFKH_05126;MJEKEA_05298;OCFBPG_05239;OHBKLB_04272;PKAHKO_05128;PMCEMD_05182
